Crash_Date,Crash_Time,Aircraft_SN,Aircraft_Type,Summarized_Name,Ejection_Seats,Base,Wing,Squadron,Mission_Type,Weapon,Target_Objective,Ceiling_Vis,Maneuver,Pass,Angle,Altitude,Airspeed,Mission_Phase,Where_Hit,Fire_Observed,Hit_Country,Loss_Country,Latitude,Longitude,Defense_Type,Defense_Category,Pilot_Hit,Pilot_Rank,Pilot,Pilot_Egress,Pilot_Condition,Pilot_Recovered,Pilot_Status
1967-06-03 00:00:00,1415N,533862,B-57B,B-57 Canberra,Y,PHR,35TFW,8TBS,"",_,_,3500/6,_,0,0,0,0,_,_,_,NVn,u,,,Gunfire (poss. combat associated),Automatic Weapons,_,Maj,Springston T.,_,_,_,MIA
1967-06-04 00:00:00,0421D,52132681,A-1E,A-1 Skyraider,Y,PLK,14ACW,1ACS,"",Napalm,Troops,5000/4,_,2,0,1500,0,At target,_,_,LS,LS,16.2666666666667,106.716666666667,Heavy 50cal AAA (prob.),AAA,_,LtCol,Robinson L. M.,Crash,_,_,KIA
1967-06-04 00:00:00,0430D,610148,F-105D,F-105 Thunderchief,Y,KRT,388TFW,34TFS,"",_,Trucks and ferry,4900/11,Dive,0,0,6000,500,At target,Center fuselage,Y,NVn,Sea,17.5,106.95,57mm AAA (prob.),AAA,N,Maj,Kough C. J. Jr,Ejection,Minor injuries,USN Helo,Recovered
1967-06-05 00:00:00,0600D,501640,O-1G,O-1 Bird Dog,N,AKH,_,20TASS,"",_,_,2000/15,_,0,0,0,0,_,_,_,SVn,SVn,14.0166666666667,108.766666666667,Gunfire,Automatic Weapons,_,Capt,Butterfield D. H.,Crash,_,_,KIA
1967-06-06 00:00:00,0030D,553766,F-100D,F-100 Super Sabre,Y,PHC,37TFW,416TFS,"",_,Structures,/..,Strafe,0,0,500,0,At target,_,_,SVn,SVn,15.3333333333333,108.6,Gunfire,Automatic Weapons,_,Capt,Baker D. S.,Crash,_,_,KIA
1967-06-06 00:00:00,1810N,650834,RF-4C,F-4 Phantom,Y,UDN,432TRW,11TRS,"",_,Canh Trap bridge,25000/8,_,0,0,0,0,_,_,_,LS,LS,19.3333333333333,103.55,Gunfire (poss. combat associated),Automatic Weapons,_,Maj,Owens J. L.,_,_,_,MIA
1967-06-08 00:00:00,1020Ds,637425,F-4C,F-4 Phantom,Y,DNG,366TFW,389TFS,"",_,Blue Route,6000/6,Level,0,0,4500,450,_,_,N,NVn,NVn,17.6666666666667,106.25,Heavy aimed 37mm AAA,AAA,N,Capt,Apodaca V. J.,_,_,_,KIA
1967-06-08 00:00:00,2311D,640667,F-4C,F-4 Phantom,Y,DNG,366TFW,480TFS,"",_,Route 1A storage area,10000/10,Dive,0,0,500,450,At target,_,_,NVn,Sea,17.0666666666667,107.416666666667,37mm AAA,AAA,N,Maj,Colton C. A.,Ejection,Minor injuries,USAF Helo,Recovered
1967-06-08 00:00:00,1919N,533908,B-57B,B-57 Canberra,Y,PHR,35TFW,8TBS,"",_,_,/7,Climb,0,0,0,0,Enroute,_,_,SVn,SVn,11.7833333333333,109,Small arms,Small Arms Fire,_,Capt,Busch E. H.,Crash,_,_,KIA
1967-06-11 00:00:00,1003D,52132408,A-1E,A-1 Skyraider,Y,UDN,432TRW,602ACS,"",_,Road,10000/6,_,0,40,5500,280,At target,_,_,NVn,NVn,19.4166666666667,104,Gunfire,Automatic Weapons,N,Maj,Rausch J. F.,Ejection,Uninjured,USAF Helo,Recovered
1967-06-11 00:00:00,0840D,640786,F-4C,F-4 Phantom,Y,DNG,366TFW,390TFS,"",_,MIGCAP,/10,_,0,0,14000,0,On station,_,Y,NVn,NVn,21.45,106.416666666667,Mid-air collission (combat associated),Mid-Air Collision,_,LtCol,Stockman H. S.,Ejection,_,_,POW (returned)
1967-06-11 00:00:00,0849D,637706,F-4C,F-4 Phantom,Y,DNG,366TFW,389TFS,"",_,MIGCAP,/10,_,0,0,14000,0,On station,_,Y,NVn,NVn,21.45,106.416666666667,Mid-air collission (combat associated),Mid-Air Collision,_,Maj,Klemm D. M.,Ejection,_,_,KIA
1967-06-12 00:00:00,1015D,637673,F-4C,F-4 Phantom,Y,UBN,8TFW,555TFS,"",_,Purple Route,8000/7,_,0,0,4500,450,Enroute,Right wing,_,NVn,Sea,16.05,108.333333333333,Aimed 57mm AAA (prob.),AAA,_,Maj,Fulgram V. D.,Ejection,Minor injuries,u Helo,Recovered
1967-06-12 00:00:00,2330D,640662,F-4C,F-4 Phantom,Y,CRB,12TFW,558TFS,"",_,VietCong storage complex,/10,Strafe,6,25,700,0,At target,_,_,SVn,SVn,10.2166666666667,106.383333333333,Gunfire,Automatic Weapons,_,Capt,Lapierre E. A.,Crash,_,_,KIA
1967-06-13 00:00:00,0922D,553510,F-100D,F-100 Super Sabre,Y,THA,31TFW,308TFS,"",Napalm,Military complex,/..,_,0,0,200,0,At target,_,_,SVn,SVn,13.7333333333333,108.233333333333,Gunfire,Automatic Weapons,N,1Lt,Cumiskey J. L.,Crash,_,_,KIA
1967-06-14 00:00:00,0837D,640778,F-4C,F-4 Phantom,Y,DNG,366TFW,390TFS,"",_,Vu Chua railroad yard,6000/5,Dive,0,45,6000,0,At target,_,Y,NVn,NVn,21.3333333333333,106.666666666667,Heavy aimed 85mm AAA,AAA,N,1Lt,Mechenbier E. J.,Ejection,_,_,POW (returned)
1967-06-15 00:00:00,0045D,610213,F-105D,F-105 Thunderchief,Y,KRT,388TFW,_,"",_,Dong Khe railroad siding,/..,Roll in,0,0,7000,0,At target,_,N,NVn,Sea,19.0666666666667,105.75,37mm AAA (poss.),AAA,_,Capt,Swanson J. W. Jr,Ejection,_,_,MIA
1967-06-16 00:00:00,0705D,600485,F-105D,F-105 Thunderchief,Y,TKL,355TFW,_,"",_,Yen Hoi army barracks,/15,Dive,1,45,5000,50,At target,_,_,NVn,NVn,17.7,104.183333333333,Moderate AAA,AAA,N,LtCol,Janssen W. L.,Ejection,Minor injuries,USAF Helo,Recovered
1967-06-21 00:00:00,0220D,52132548,A-1E,A-1 Skyraider,Y,PLK,14ACW,1ACS,"",Napalm,Xe Kong river storage area,2500/10,_,2,15,200,0,At target,_,_,LS,LS,15.5,106.666666666667,Gunfire,Automatic Weapons,_,Capt,Spinler D. J.,Crash,_,_,KIA
1967-06-21 00:00:00,0708D,560085,RF-101,F-101 Voodoo,Y,UDN,432TRW,20TRS,"",_,Multiple targets,4000/15,Jink,0,0,30000,0,Enroute,_,Y,NVn,NVn,20.85,104.5,SAM,SAM,_,Capt,Patterson R. E.,Ejection,Minor injuries,USAF Helo,Recovered
1967-06-26 00:00:00,0902D,637577,F-4C,F-4 Phantom,Y,CLK,366TFW,390TFS,"",_,Not applicable,11000/10,Climb,0,0,26000,320,Enroute,_,_,HNN,Sea,17.8,109.566666666667,MiG cannon fire (CHICOM),MiG,N,Maj,Blandford J. C.,Ejection,Uninjured,USN Helo,Recovered
1967-06-30 00:00:00,0850D,624316,F-105D,F-105 Thunderchief,Y,KRT,388TFW,_,"",_,Thai Nguyen railroad yard,4000/12,Pull up,1,45,14000,500,At target,Left wing,Y,NVn,LS,20.7666666666667,103.783333333333,Heavy aimed 85mm AAA (two hits),AAA,N,Maj,Kuster R. L.,Ejection,Minor injuries,USAF Helo,Recovered
1967-07-01 00:00:00,0235D,564002,F-100F,F-100 Super Sabre,Y,PHR,35TFW,615TFS,"",_,_,1000/7,Dive,0,0,0,0,At target,_,Y,SVn,SVn,10.9833333333333,106.866666666667,Gunfire,Automatic Weapons,N,Capt,Olsen T. R.,Crashlanded,Uninjured,_,Recovered
1967-07-02 00:00:00,0205D,600413,F-105D,F-105 Thunderchief,Y,TKL,355TFW,357TFS,"",_,Camouflaged trestle,/..,Pull up,0,0,6000,560,At target,_,Y,NVn,NVn,18.0833333333333,105.783333333333,Barrage 37mm AAA,AAA,N,Maj,Stone R. E.,Ejection,Minor injuries,USN Helo,Recovered
1967-07-02 00:00:00,0915D,600494,F-105D,F-105 Thunderchief,Y,KRT,388TFW,44TFS,"",_,Unoccupied AAA site,/..,_,0,0,2000,500,At target,Fuselage,Y,NVn,NVn,18.1166666666667,105.666666666667,Heavy gunfire,Automatic Weapons,N,Capt,Pichard D. M.,Ejection,Minor injuries,_,Recovered
1967-07-05 00:00:00,0847D,610127,F-105D,F-105 Thunderchief,Y,TKL,355TFW,354TFS,"",_,Cao Nung railroad bridge,/15,Dive,1,0,6000,500,At target,_,Y,NVn,NVn,21.55,106.55,57mm AAA (prob. two hits),AAA,_,Maj,Waddell D. W.,Crash,_,_,POW (returned)
